29.302,44.293,8.892,82.488
28.581,43.415,7.778,79.775
26.242,42.264,8.962,77.469
24.652,41.418,8.191,74.262
26.075,40.872,9.423,76.371
26.107,37.571,9.091,72.77
49.545,37.238,7.938,94.722
63.331,38.206,7.325,108.863
47.453,40.654,7.736,95.844
49.6,37.221,8.147,94.969
65.744,39.446,11.81,117.001
51.992,39.994,8.423,100.409
54.08,38.048,7.776,99.904
61.007,38.582,7.004,106.595
62.172,39.308,5.578,107.06
46.488,40.454,8.091,95.033
49.204,38.776,6.071,94.052
53.084,37.391,7.094,97.569
53.271,38.768,6.173,98.213
62.202,38.058,6.574,106.836
61.368,36.843,7.103,105.314
48.401,38.933,8.56,95.895
54.081,39.332,9.328,102.742
60.238,38.013,9.677,107.929
54.776,37.974,8.086,100.836
52.272,37.546,8.28,98.099
55.876,37.845,7.292,101.014
53.453,37.882,5.875,97.21
63.179,38.948,8.24,110.368
52.139,38.577,7.648,98.364
56.612,36.838,8.646,102.097
55.616,37.612,9.903,103.132
41.081,40.02,12.204,93.307
59.548,39.041,9.703,108.294
63.635,39.288,9.635,112.56
28.703,37.859,8.822,75.385
49.439,38.863,7.957,96.26
55.171,38.724,8.468,102.364
60.929,38.308,8.475,107.713
53.101,37.286,8.182,98.57
57.764,39.515,5.89,103.17
51.937,39.543,6.597,98.079
45.892,40.988,6.368,93.249
57.556,39.387,4.881,101.825
75.261,39.394,5.057,119.712
61.631,41.701,4.708,108.041
54.477,36.798,4.208,95.484
63.843,37.533,5.253,106.63
65.333,38.261,4.247,107.841
63.911,38.723,4.339,106.974
70.153,38.781,3.721,112.656
67.284,38.339,4.117,109.741
50.943,38.96,3.768,93.673
56.072,44.141,3.872,104.087
64.963,38.009,3.327,106.3
67.466,38.333,3.51,109.31
61.286,38.164,4.569,104.019
60.75,37.918,5.727,104.396
50.489,37.925,4.619,93.035
66.642,38.166,3.907,108.716
58.553,40.062,4.553,103.169
67.831,37.866,4.97,110.667
55.147,37.845,5.607,98.601
56.31,38.663,3.244,98.219
59.98,37.493,4.756,102.23
58.956,38.473,5.793,103.223
59.821,39.01,5.994,104.827
56.066,38.434,6.142,100.644
62.091,39.476,8.4,109.968
59.046,37.657,7.04,103.744
57.731,38.373,7.888,103.993
56.222,39.216,7.963,103.403
58.594,37.147,6.89,102.632
