22.854,10.324,7.269,40.448
53.051,14.224,9.974,77.25
53.688,16.553,11.595,81.837
67.971,42.48,20.968,131.42
79.844,57.593,21.742,159.18
79.244,58.613,22.986,160.844
80.66,52.727,20.456,153.844
78.452,62.083,24.293,164.829
85.818,62.211,31.357,179.388
78.812,62.33,25.625,166.768
79.369,57.884,23.786,161.041
80.164,59.053,22.748,161.967
80.419,57.163,24.683,162.266
80.737,58.174,24.222,163.134
79.174,55.713,26.009,160.897
89.797,55.971,26.514,172.283
79.158,57.802,26.585,163.547
78.765,54.86,24.098,157.724
80.146,63.804,22.326,166.276
78.607,59.286,25.456,163.349
80.103,62.491,22.345,164.94
79.591,62.891,21.88,164.363
80.599,63.74,23.189,167.529
79.672,54.784,18.516,152.973
78.51,53.146,20.572,152.229
80.28,53.749,21.955,155.986
78.73,54.537,22.892,156.159
83.07,60.024,24.987,168.082
86.099,49.671,19.043,154.814
78.638,52.311,24.092,155.042
79.347,52.502,26.872,158.723
86.91,53.604,21.089,161.604
79.13,55.817,30.636,165.584
80.293,54.888,24.633,159.814
84.399,58.13,21.436,163.966
78.9,55.891,24.321,159.113
79.665,56.702,23.875,160.242
78.39,52.134,22.08,152.605
78.398,51.541,22.828,152.767
79.725,54.944,21.289,155.958
78.396,58.048,23.545,159.989
82.957,59.303,23.105,165.366
78.433,59.215,21.042,158.691
79.915,59.433,24.871,164.22
79.126,51.906,21.144,152.177
77.463,50.292,26.764,154.519
78.125,52.344,36.113,166.583
82.252,50.636,21.299,154.188
80.452,54.999,23.007,158.459
79.187,60.379,32.93,172.497
87.004,60.731,25.431,173.167
79.362,55.413,22.729,157.504
79.665,61.577,26.332,167.575
80.724,64.569,24.49,169.785
78.841,60.938,25.841,165.621
83.782,56.385,22.333,162.502
78.324,58.159,24.891,161.375
80.489,60.087,23.189,163.765
78.808,56.734,21.649,157.192
80.835,62.841,23.695,167.373
98.245,53.782,17.858,169.887
77.232,55.534,22.957,155.725
78.771,57.669,27.412,163.854
78.484,54.328,22.235,155.048
79.223,56.708,24.47,160.401
77.008,59.364,23.571,159.943
87.509,59.083,23.102,169.695
77.649,61.251,24.27,163.171
77.208,61.561,22.719,161.488
84.544,57.503,20.248,162.296
76.525,60.269,25.229,162.023
79.668,59.736,25.239,164.644
78.361,60.069,20.47,158.901
82.789,53.641,23.041,159.472
77.426,54.682,21.75,153.859
76.841,57.938,23.792,158.572
79.58,60.883,27.183,167.647
78.577,59.596,27.259,165.434
79.942,58.442,24.161,162.545
78.558,59.761,24.322,162.642
77.527,54.027,22.252,153.807
76.33,55.816,24.743,156.891
83.778,49.605,23.312,156.697
82.44,56.483,33.889,172.813
76.696,53.712,29.954,160.363
86.189,54.452,26.671,167.313
76.517,53.777,30.268,160.563
76.146,53.556,28.804,158.507
76.168,56.17,28.011,160.35
76.144,53.711,31.62,161.476
78.834,49.793,22.814,151.442
77.451,54.17,31.955,163.576
76.489,55.4,30.019,161.908
76.899,58.108,26.042,161.05
82.972,55.401,25.783,164.157
79.207,65.049,35.279,179.536
76.741,57.785,27.083,161.61
78.695,56.122,25.593,160.412
77.05,52.184,21.873,151.109
78.08,55.153,28.483,161.717
76.279,54.149,25.962,156.391
86.046,52.331,30.431,168.809
77.144,49.875,25.637,152.656
77.204,51.786,31.717,160.708
81.894,51.725,23.626,157.247
75.611,51.823,26.539,153.974
80.185,51.05,23.805,155.041
76.426,64.774,26.155,167.356
77.986,54.475,23.327,155.79
