49.007,11.607,2.728,63.343
53.515,14.031,4.555,72.102
78.908,36.46,7.975,123.345
96.192,41.276,10.778,148.247
79.971,53.685,12.574,146.23
83.024,53.054,17.861,153.939
83,54.67,12.986,150.657
85.201,53.294,11.6,150.096
80.409,55.86,17.317,153.587
82.418,48.838,10.585,141.842
86.365,56.062,11.625,154.053
80.827,57.09,14.739,152.657
87.634,48.998,11.121,147.754
81.71,59.13,17.543,158.385
79.712,60.444,11.416,151.573
80.004,55.779,15.812,151.596
78.034,56.382,14.099,148.515
80.611,50.787,13.115,144.514
80.192,55.31,17.044,152.548
81.178,50.166,12.321,143.665
82.822,61.116,18.69,162.629
78.699,53.943,13.177,145.82
82.479,53.644,12.014,148.138
80.32,34.85,10.291,125.463
77.641,50.936,14.304,142.882
79.918,43.081,10.026,133.026
88.821,50.727,17.072,156.621
82.328,46.388,14.842,143.559
80.125,49.211,14.805,144.143
79.312,52.681,12.371,144.365
79.763,48.013,14.296,142.073
77.038,49.968,14.247,141.254
76.172,45.573,17.556,139.301
79.097,43.102,16.752,138.951
80.39,41.705,15.179,137.276
79.446,40.403,14.858,134.708
78.313,39.921,16.476,134.71
77.296,38.489,21.264,137.05
77.712,39.185,16.354,133.252
76.869,41.795,14.057,132.722
79.261,38.565,24.451,142.278
81.419,37.499,18.87,137.789
84.755,36.033,14.241,135.031
78.538,39.221,24.657,142.417
80.018,38.098,15.524,133.641
88.221,41.661,22.386,152.269
76.463,38.22,21.116,135.8
76.945,37.092,20.182,134.221
78.199,36.075,21.226,135.501
78.665,35.342,20.668,134.676
76.033,38.022,17.293,131.349
79.161,38.433,19.008,136.603
77.485,41.255,17.796,136.537
76.165,38.851,13.282,128.3
78.642,36.366,12.577,127.586
78.922,31.625,9.78,120.328
78.532,36.272,20.859,135.664
77.56,36.572,19.742,133.875
74.72,18.358,7.804,100.883
77.433,37.326,19.098,133.857
76.6,42.934,14.531,134.067
86.195,35.357,16.788,138.34
79.167,38.074,23.586,140.828
80.449,36.573,26.331,143.355
80.863,41.848,22.306,145.019
78.781,37.548,22.104,138.434
77.621,40.31,16.469,134.401
77.892,43.069,28.077,149.039
78.011,43.829,18.817,140.657
76.656,40.176,22.925,139.758
80.668,39.759,20.778,141.206
81.478,38.206,19.701,139.387
78.585,38.52,14.877,131.983
78.788,45.093,18.541,142.423
77.479,41.457,13.712,132.648
78.031,50.709,14.09,142.831
79.666,50.555,20.239,150.462
85.146,50.886,15.298,151.331
78.825,49.284,16.606,144.717
79.946,50.874,16.074,146.895
87.495,48.875,13.289,149.659
76.98,51.352,15.938,144.272
79.337,49.224,16.29,144.852
76.669,54.438,17.462,148.57
80.901,51.199,19.455,151.556
80.863,51.252,16.032,148.148
79.143,46.54,14.88,140.563
80.056,47.095,14.296,141.448
77.27,45.513,13.6,136.383
79.155,47.433,21.363,147.951
78.141,43.091,12.131,133.364
80.218,51.046,13.851,145.116
81.819,46.488,13.045,141.353
81.667,44.848,12.536,139.051
79.381,49.21,16.83,145.423
80.512,49.859,13.479,143.851
87.315,49.721,13.066,150.103
78.099,55.031,10.821,143.952
78.725,46.883,14.793,140.402
80.319,57.125,14.883,152.328
77.492,45.047,15.231,137.771
79.081,39.065,17.013,135.16
80.084,43.735,12.038,135.858
79.215,46.872,11.089,137.177
78.298,50.132,11.004,139.434
79.252,48.306,13.297,140.856
79.758,45.108,10.146,135.012
78.924,42.096,21.558,142.579
79.707,45.348,13.759,138.816
78.853,45.349,11.344,135.547
80.484,48.775,12.113,141.373
78.602,50.479,13.22,142.302
95.583,44.404,12.472,152.461
78.35,43.778,20.703,142.833
82.317,43.707,20.768,146.793
83.217,43.387,14.399,141.004
77.646,40.546,19.797,137.99
77.937,44.059,19.314,141.311
76.125,42.417,16.914,135.457
79.356,38.277,24.586,142.22
80.499,36.662,19.795,136.958
79.379,38.715,23.194,141.289
78.319,37.123,17.905,133.348
78.43,37.127,26.232,141.79
76.206,36.692,19.647,132.545
78.357,36.987,18.349,133.694
78.163,38.325,23.122,139.612
81.966,35.587,25.942,143.496
78.764,19.992,12.693,111.45
80.216,39.883,20.904,141.005
78.834,39.699,14.043,132.578
86.869,44.622,22.285,153.777
78.757,42.469,16.313,137.54
77.951,38.953,20.205,137.109
78.663,43.558,26.376,148.598
80.367,37.374,33.451,151.193
76.784,36.358,20.104,133.246
77.103,37.85,19.374,134.327
79.831,36.269,23.247,139.348
78.482,36.786,20.756,136.024
77.295,36.999,15.149,129.443
77.527,36.767,18.755,133.05
78.102,39.646,18.093,135.842
79.341,39.811,19.121,138.274
79.391,36.397,14.505,130.294
78.99,37.199,11.017,127.208
77.314,41.115,20.408,138.838
84.019,42.809,17.773,144.602
75.792,41.218,22.296,139.307
81.96,40.866,21.138,143.964
83.354,42.995,17.524,143.874
81.163,40.649,15.633,137.446
79.189,44.464,21.352,145.006
79.071,45.883,16.74,141.695
78.302,45.962,21.289,145.554
78.643,47.793,17.37,143.808
79.123,47.426,13.523,140.073
82.377,50.592,20.661,153.631
82.503,46.851,17.39,146.745
79.281,42.529,16.36,138.171
79.09,45.175,13.284,137.55
76.917,44.055,14.118,135.091
77.527,45.226,19.842,142.597
83.438,44.38,15.219,143.039
79.554,47.304,15.127,141.986
82.534,49.438,17.949,149.921
86.333,52.265,10.575,149.174
80.068,57.805,26.932,164.807
81.476,47.836,16.099,145.411
78.232,45.417,17.419,141.069
78.055,45.785,15.577,139.418
79.941,47.703,18.51,146.155
80.327,48.707,14.09,143.125
78.607,44.933,11.662,135.204
79.123,44.09,15.467,138.681
76.714,41.139,14.437,132.292
76.171,37.092,11.045,124.309
78.387,41.147,14.857,134.391
78.744,42.183,16.699,137.627
80.717,36.151,5.625,122.494
78.319,44.158,16.546,139.025
78.041,43.474,15.801,137.316
88.484,44.035,18.364,150.884
78.041,40.868,65.183,184.093
78.174,37.442,8.512,124.129
80.402,40.781,8.277,129.461
78.836,40.053,11.825,130.715
81.205,38.745,8.951,128.902
78.547,37.164,16.132,131.844
77.686,37.882,10.719,126.288
78.62,40.354,12.589,131.565
79.912,39.872,18.095,137.88
77.12,39.316,12.929,129.366
79.162,39.106,13.737,132.006
81.168,38.16,9.685,129.014
78.139,33.838,10.016,121.994
78.134,35.428,9.427,122.99
78.329,37.453,15.396,131.179
81.093,40.046,8.805,129.945
76.663,40.637,9.29,126.591
79.37,42.724,7.472,129.567
88.467,44.771,7.727,140.966
78.015,46.389,11.034,135.439
85.934,47.17,12.847,145.951
78.07,45.224,9.657,132.952
77.453,44.462,15.82,137.736
76.893,44.243,12.809,133.945
78.47,39.576,14.464,132.511
78.653,35.926,13.178,127.758
79.312,37.528,17.717,134.558
77.94,36.128,14.337,128.406
79.121,36.138,13.775,129.035
77.651,39.356,12.248,129.256
78.283,38.558,6.648,123.49
77.81,41.547,5.029,124.388
79.769,40.528,12.592,132.889
84.103,39.718,9.112,132.935
