786.47,207.719,38.261,1032.45
718.168,243.331,60.899,1022.4
712.722,287.959,67.576,1068.26
720.226,198.375,56.261,974.863
711.001,249.676,60.082,1020.76
707.017,305.195,57.229,1069.44
779.482,283.78,54.873,1118.14
713.254,199.852,64.02,977.127
824.732,219.457,53.552,1097.74
701.37,216.89,60.247,978.508
710.643,193.629,54.908,959.181
719.362,261.529,53.992,1034.88
703.511,262.54,56.304,1022.36
705.1,257.714,53.95,1016.76
720.947,252.285,52.46,1025.69
713.231,217.462,47.085,977.779
697.819,212.471,47.869,958.16
718.992,262.14,37.666,1018.8
703.619,272.622,47.082,1023.33
784.039,255.605,44.235,1083.88
700.708,257.329,54.333,1012.37
716.662,247.868,47.022,1011.55
715.891,203.892,47.658,967.442
707.284,231.177,40.608,979.07
707.459,215.646,51.09,974.196
703.853,242.717,44.263,990.835
696.791,283.958,45.911,1026.66
705.455,260.673,51.333,1017.46
715.658,217.469,41.967,975.096
718.866,220.687,36.609,976.163
708.036,213.775,52.868,974.681
712.388,220.397,50.479,983.265
704.379,241.204,45.428,991.013
705.64,278.877,35.32,1019.84
712.966,248.259,45.075,1006.3
721.765,274.46,42.239,1038.46
710.774,221.759,34.804,967.338
701.634,222.234,38.12,961.989
699.834,203.857,45.688,949.38
709.744,232.512,31.436,973.692
702.32,265.782,38.942,1007.05
701.035,299.218,37.84,1038.09
717.188,222.501,39.885,979.575
702.651,229.684,40.811,973.148
707.008,201.759,39.176,947.944
702.188,245.605,43.367,991.161
783.782,234.131,42.69,1060.6
703.046,289.328,39.231,1031.6
706.477,236.407,48.529,991.414
716.207,253.725,36.901,1006.83
711.071,213.077,40.488,964.637
701.876,189.714,36.694,928.286
708.929,205.69,37.514,952.133
705.655,230.794,40.108,976.558
718.695,279.966,36.538,1035.2
703.262,229.793,47.092,980.148
718.441,228.132,37.64,984.214
830.535,218.116,53.312,1101.96
709.538,217.621,47.29,974.449
702.552,260.179,43.721,1006.45
711.913,251.493,49.744,1013.15
717.815,261.031,37.342,1016.19
702.794,256.136,39.772,998.703
714.746,216.417,39.307,970.471
714.898,193.327,40.624,948.85
702.471,214.491,38.745,955.708
809.488,287.901,44.332,1141.72
712.368,228.533,33.987,974.888
696.752,285.73,49.478,1031.96
705.893,266.841,44.215,1016.95
721.928,241.29,53.767,1016.99
704.319,201.896,38.772,944.987
708.225,221.67,49.365,979.262
705.677,340.489,46.46,1092.63
709.819,227.822,41.446,979.088
712.459,264.266,47.852,1024.58
713.316,265.333,49.3,1027.95
706.553,257.662,53.637,1017.85
712.099,213.628,40.607,966.334
702.719,216.765,37.997,957.482
720.803,396.353,47.852,1165.01
719.189,249.921,37.169,1006.28
707.457,265.157,40.785,1013.4
701.188,273.383,34.11,1008.68
830.945,286.807,45.468,1163.22
718.298,211.463,45.78,975.543
710.443,198.159,42.825,951.428
701.008,208.256,48.935,958.2
798.78,174.255,51.303,1024.34
717.368,224.081,44.553,986.003
695.344,227.323,62.968,985.635
699.234,175.405,54.141,928.781
705.926,168.956,56.739,931.622
711.15,186.328,50.404,947.883
707.152,240.786,49.924,997.863
702.464,211.047,51.726,965.238
714.712,268.698,52.276,1035.69
